PitchAngle,Power,PredictedPower
1497.5297,684.8378,670.912
1625.6661,885.09216,910.455
1538.5674,737.4653,735.5238
1567.8461,783.9278,788.34607
1678.2373,965.0571,1034.1165
1766.415,1282.4728,1210.3751
1600.1086,868.99384,853.7723
1435.5083,602.12994,586.8011
1231.664,361.3751,351.30487
1255.5392,384.56088,374.80188
1136.2772,268.5792,265.0028
1044.4038,174.47725,179.49046
993.0483,132.03842,136.03162
1136.7797,274.7767,265.45468
1258.0925,388.5101,377.3933
1378.4387,518.426,515.2227
1474.7385,655.0474,638.6542
1545.5768,742.3682,747.61255
1514.105,726.88666,695.84625
1482.171,663.4863,648.9523
1407.1957,559.64734,550.9486
1386.8665,544.3845,525.632
1330.889,467.33505,457.7464
1438.1339,611.1446,590.17456
1410.2163,564.8547,554.7364
1500.9702,685.89044,675.97375
1494.3671,679.99603,666.3078
1474.2882,650.22644,638.03644
1455.8309,619.6037,613.2241
1533.1476,730.17535,726.40546
1573.9368,793.4419,800.1204
1531.6871,725.37305,723.9817
1581.957,806.2503,816.04175
1557.6692,770.129,769.28326
1344.2654,481.5258,473.64658
1223.552,345.69775,343.60056
1310.1293,435.5587,433.65616
1473.5292,642.2021,636.9965
1608.3004,860.00433,871.525
1589.4144,835.60266,831.2638
1463.0448,629.94196,622.8114
1422.3151,578.4742,569.989
1454.4048,627.35706,611.34357
1385.5996,532.6479,524.06384
1588.3186,846.60944,829.00214
1764.1143,1312.1613,1207.0697
1782.4548,1472.5612,1230.6957
1785.7278,1449.8896,1234.229
1687.254,1009.8728,1055.2013
1776.6221,1311.4745,1223.8732
1793.7056,1670.4573,1241.9285
1724.6638,1133.7102,1137.4204
1764.8856,1269.1243,1208.1885
1592.6318,841.0287,837.9532
1692.5607,1093.1073,1067.4541
1541.5992,745.02094,740.711
1426.6528,590.0924,575.4932
1514.7827,699.92505,696.897
1506.2261,706.76447,683.81793
1504.7045,748.9952,681.5329
1626.2914,919.80115,911.8853
1502.0189,721.9215,677.52814
1573.5739,838.65283,799.4113
1630.3069,919.155,921.11414
1669.9016,983.2159,1014.4229
1528.4202,734.84,718.60974
1603.6719,853.8164,861.4418
1710.5111,1122.9825,1107.6373
1477.5629,732.0459,642.54474
1573.7078,796.2652,799.67267
1645.5813,918.3142,956.7661
1717.8918,1091.3466,1123.4174
1557.4237,779.9322,768.83276
1423.2131,580.25934,571.1267
1641.9116,947.0882,948.1348
1619.4298,934.1196,896.28906
1492.4628,700.20996,663.55707
1633.254,924.14307,927.9306
1698.8973,1090.3334,1081.8884
1673.555,1033.6385,1023.0715
1764.4359,1271.993,1207.5375
1786.226,1483.8406,1234.748
1567.474,849.196,787.6357
1373.5725,526.73956,509.23682
1538.9558,757.8583,736.1849
1687.4104,1046.986,1055.5642
1584.1371,814.224,820.45056
1702.5457,1106.7198,1090.0842
1608.9958,873.59875,873.0511
1592.2426,828.65283,837.1399
1491.7188,692.42834,662.4867
1594.486,834.0725,841.84045
1552.7223,767.1983,760.2908
1747.4131,1242.8055,1180.3866
1717.0425,1112.9932,1121.6276
1671.8588,1056.1573,1019.05865
1386.4584,538.56744,525.1267
1443.4174,602.87427,596.99585
1497.3643,686.9997,670.67004
1445.443,606.116,599.62335
1539.5046,751.63196,737.1208
1712.1417,1090.4825,1111.1664
1752.3909,1185.9763,1188.8136
1763.0668,1383.8552,1205.5334
1752.9883,1199.0244,1189.7987
1728.7772,1091.0852,1145.6791
1571.421,811.193,795.2238
1526.3197,747.863,715.1917
1449.577,619.5637,605.00964
1567.4208,811.87427,787.53406
1688.2545,1050.7885,1057.5215
1739.8602,1286.3435,1166.8921
1785.4918,1487.9664,1233.9814
1784.8888,1355.5337,1233.3434
1619.9006,890.8319,897.35175
1549.6965,788.911,754.87756
1592.9186,835.83203,838.55273
1405.1442,567.963,548.37994
1605.7278,845.48047,865.90405
1553.2048,787.03296,761.15985
1754.3452,1223.7974,1192.0151
1604.1101,871.02234,862.39087
1494.3269,705.3799,666.2496
1425.9941,586.077,574.6559
1375.0054,538.3562,510.9975
1488.7733,673.9956,658.27203
1500.2943,738.6041,674.9751
1422.3329,583.72894,570.0115
1547.7548,800.1216,751.43823
1669.159,1109.0167,1012.6628
1654.9495,1148.4117,978.9261
1417.7432,569.81384,564.2091
1485.9514,671.68677,654.2677
1450.6824,644.4344,606.45557
1540.1938,778.4014,738.2987
1230.1133,361.29828,349.82227
1450.0157,638.995,605.5832
1662.3527,997.5893,996.50525
1610.3407,914.11,876.0114
1714.8799,1199.7574,1117.0392
1730.9005,1193.0995,1149.864
1450.3494,650.5823,606.01984
1314.5211,460.72437,438.6851
1214.4211,341.88617,335.07452
1350.8721,496.76886,481.5894
1595.7097,853.0268,844.4194
1613.71,900.9925,883.47394
1570.9805,790.13385,794.37103
1672.9214,978.166,1021.573
1629.1577,940.4489,918.4658
1391.2168,560.00806,531.02496
1350.7301,484.55414,481.4181
1488.4363,687.17737,657.79193
1736.5526,1258.1228,1160.7289
1460.3679,625.6492,619.2388
1467.1318,649.7596,628.3029
1666.4307,1011.8436,1006.18964
1644.4415,1085.5204,954.082
1573.7958,801.5797,799.845
1478.5073,651.84625,643.85205
1677.3591,1157.2167,1032.0488
1777.6023,1317.6193,1225.066
1747.8071,1234.754,1181.0676
1779.6301,1302.6985,1227.4747
1576.0804,843.9706,804.3296
1319.432,455.1463,444.35342
1704.9668,1069.626,1095.4717
1605.1251,858.07404,864.59326
1698.119,1025.0913,1080.1284
1719.2032,1125.5435,1126.1663
1761.2494,1402.801,1202.8234
1772.4652,1463.4938,1218.6102
1685.4991,1093.9039,1051.1211
1698.5848,1093.2882,1081.1823
1760.506,1376.0758,1201.698
1687.9773,1067.0911,1056.8789
1695.8191,1142.7632,1074.9059
1688.5704,1051.3605,1058.2533
1518.512,733.9069,702.7244
1350.4745,479.81046,481.11008
1386.0353,531.1348,524.6032
1495.0784,694.7898,667.3394
1592.6632,894.1062,838.0185
1271.1426,404.91733,390.88977
1419.5216,579.20404,566.455
1213.0873,335.85562,333.84076
1325.4758,459.05713,451.39017
1367.2444,501.73978,501.48114
1339.4199,474.96814,467.85718
1345.8589,474.61386,475.55725
1281.1595,427.83258,401.5345
1089.9537,222.5129,222.35553
1449.0051,609.6875,604.26263
1535.614,725.07,730.5308
1527.2487,722.2247,716.7
1363.2701,503.3051,496.62808
1430.2174,578.106,580.03284
1533.6929,730.568,727.314
1518.6361,704.7142,702.91974
1457.9547,627.96906,616.0335
1357.5702,492.3224,489.6941
1470.4762,633.1838,632.83215
1409.8286,570.60126,554.25
1234.1073,363.4074,353.6514
1222.3851,345.5041,342.50293
1204.1908,333.13623,325.67963
1363.1703,503.40012,496.50626
1455.3324,607.45734,612.5663
1456.693,612.11346,614.3633
1387.6757,526.41516,526.6341
1364.0161,493.51694,497.53787
1432.8306,582.1817,583.37067
1202.8314,329.9521,324.44217
1254.509,374.95032,373.7606
1181.9197,306.09357,305.64377
1132.7798,267.40762,261.85034
1047.6635,195.33199,182.51242
1089.3396,229.25243,221.77792
1141.3776,269.11655,269.5831
1100.9222,236.94336,232.62561
1138.2335,269.91782,266.76178
1165.3535,289.4222,290.92972
1223.4966,344.8719,343.54843
1255.8796,376.242,375.14645
1279.3395,407.65002,399.58215
1419.2423,567.875,566.1019
1376.3319,507.38297,512.62897
1547.2244,755.0481,750.50354
1608.1145,841.3675,871.1174
1489.4528,656.90515,659.241
1506.9629,687.87683,684.9287
1315.2407,449.45935,439.51285
1395.8053,537.76874,536.72736
1364.9227,495.12076,498.64417
1310.701,432.59546,434.3086
1331.5984,459.2924,458.5827
1276.6017,395.56662,396.66043
1171.685,294.85898,296.54648
1169.432,293.87192,294.54733
1187.7854,310.0561,310.87994
1182.291,304.5719,305.97443
1237.0128,356.893,356.45822
1130.6243,260.37082,259.90256
1113.2719,243.28786,244.06749
1069.8344,212.54005,203.35645
1051.1024,190.25221,185.71706
1038.7684,184.71414,174.30905
1062.2672,205.22108,196.2059
1117.0865,247.49786,247.57285
1085.6005,223.66794,218.25711
1144.2186,269.7599,272.1268
1217.3154,338.5554,337.76154
1177.6223,299.15387,301.8194
1287.8643,406.20206,408.7964
1232.603,351.9536,352.20508
1170.7013,292.30865,295.6734
1153.779,278.66455,280.65225
1098.3555,234.23936,230.23045
1184.0992,301.16464,307.5869
1298.9069,420.1684,420.9876
1418.8728,566.81696,565.63513
1405.3094,555.8806,548.58685
1525.5786,714.60095,713.99225
1382.1067,521.1609,519.7468
1267.3074,387.13092,386.87958
1300.3743,420.64005,422.62854
1282.9694,402.5943,403.48404
1213.1235,334.11102,333.8744
1192.0417,312.14218,314.69443
1350.114,476.98438,480.6752
1378.9767,512.12445,515.88574
1383.0684,518.1214,520.9346
1369.3811,500.59427,504.09604
1334.1702,459.3153,461.62198
1377.7764,510.95923,514.40704
1355.6104,488.40036,487.31763
1180.8357,304.49026,304.67828
1166.3895,289.92316,291.84845
1197.6206,316.49847,319.7193
1115.8247,247.86261,246.4149
1164.028,288.41605,289.75378
1247.2568,365.09814,366.50262
1157.4022,287.3236,283.8731
1184.6732,306.22,308.09906
1272.7476,385.63812,392.57864
1324.5029,448.6377,450.25317
1278.2979,398.01392,398.46832
1233.9678,354.98547,353.51718
1204.832,325.78735,326.26434
1234.1841,354.86438,353.72537
1198.1422,319.53592,320.1907
1278.4382,398.19644,398.61823
1325.2833,449.28326,451.1649
1351.5363,478.58118,482.39075
1350.48,478.9942,481.1165
1306.075,428.79297,429.04837
1279.3129,400.7328,399.55368
1208.8118,328.27032,329.90442
1049.8225,198.77808,184.52274
1100.3687,237.02129,232.10948
1155.7462,282.42426,282.40137
1263.267,383.91156,382.6946
1181.1954,306.77863,304.99872
1148.0061,274.85352,275.50998
1212.8184,334.87238,333.5925
1043.7235,194.62518,178.86182
1005.31,163.61932,145.40572
1117.2552,251.63414,247.72765
1245.5691,364.79984,364.83145
1292.3539,413.0265,413.71872
1376.6008,512.1565,512.9599
1306.4834,431.6745,429.51074
1282.2778,403.65656,402.7382
1313.0244,436.77188,436.96695
1275.0063,399.29437,394.96643
1184.3529,307.73947,307.8133
1159.5161,286.0514,285.75006
1114.8015,248.7163,245.47482
1135.5139,263.6739,264.3158
1093.5515,232.98236,225.73386
1053.6968,201.29741,188.1443
1168.1005,294.0118,293.36618
1245.4033,363.6149,364.6678
1287.8573,410.58444,408.7888
1187.89,311.06976,310.97345
1102.659,241.57439,234.24321
986.49493,147.22324,131.38992
969.07526,121.32663,120.537735
981.19965,134.40303,127.850296
1026.691,181.80913,163.44502
990.0187,149.71753,133.85121
965.1182,97.2083,118.410576
983.0156,146.0773,129.0419
1008.74,165.47916,148.16963
1035.3105,187.84016,171.16139
991.9555,134.12448,135.23865
974.03284,109.34033,123.387825
969.9423,117.45796,121.02164
1019.882,168.11002,157.5073
1015.7824,171.92801,154.01236
990.4693,125.34733,134.17195
970.1278,116.444244,121.125984
1018.5397,150.02649,156.35617
1020.74475,178.22253,158.251
980.2023,138.2094,127.20623
965.62744,97.59565,118.67678
966.299,75.25221,119.03127
965.87134,77.05238,118.80505
965.20715,64.66162,118.457146
967.42285,113.6388,119.63333
968.2884,72.366615,120.10414
966.0566,63.699177,118.90281
965.5425,69.94314,118.63243
963.7859,72.55635,117.72495
964.4073,61.767727,118.04283
965.6862,94.60727,118.70779
967.2375,72.66731,119.53325
996.63245,147.55836,138.68407
1078.7507,216.40144,211.79012
1132.8784,264.19794,261.9393
1081.1497,221.64355,214.05698
1254.4274,379.0404,373.67816
1169.9758,297.54315,295.02985
1056.487,203.90587,190.76276
1120.4197,254.56358,250.62465
1027.0874,175.36237,163.79527
1153.234,279.08875,280.16742
1250.8057,371.53516,370.03864
1292.0245,413.80814,413.3562
1309.0303,434.86295,432.4038
1331.6006,459.90646,458.58542
1378.9,517.0911,515.7913
1438.1458,592.10645,590.18994
1504.0494,685.14026,680.5526
1525.5854,713.6161,714.0034
1505.004,690.76855,681.9816
1542.8917,743.4358,742.9416
1409.223,555.28894,553.49
1266.2747,388.15524,385.8062
1329.103,462.25296,455.64407
1214.4564,350.92798,335.10724
1180.267,304.98648,304.17197
1169.9663,303.74664,295.02133
1070.8768,209.25084,204.34265
1078.6208,226.76936,211.66754
1036.2753,187.19402,172.03676
1060.6213,200.52051,194.65364
1207.629,362.144,328.82034
1057.387,185.42749,191.60835
1123.1118,253.54153,253.08147
1095.5524,234.74841,227.60904
1143.738,270.88724,271.6968
1295.1583,419.0357,416.8176
1210.3937,338.77676,331.3576
1092.3704,231.22116,224.62558
987.75684,131.93855,132.2618
1089.5198,224.54932,221.94754
1275.3018,398.38947,395.27963
1388.5472,530.9838,527.714
1217.583,356.5029,338.0107
983.1979,128.93211,129.16275
1085.5308,226.72513,218.19118
1051.3313,192.80891,185.93085
1319.0498,449.44333,443.9104
1128.2542,262.0269,257.7563
998.23535,123.109825,139.89456
1230.5815,337.15482,350.2691
1364.3287,501.43994,497.91934
1367.8577,503.29822,502.23123
1315.4675,440.7782,439.77405
1349.9135,472.5859,480.43344
1332.1211,466.12805,459.1996
1360.4353,491.67575,493.17557
1338.8784,467.98474,467.21207
1264.2191,385.68344,383.67722
1126.63,259.92105,256.28217
1042.5815,188.68848,177.80864
1000.8056,132.05748,141.86588
1028.1498,147.03934,164.73633
1246.1766,377.80524,365.43234
1038.2976,185.13615,173.87881
981.0631,137.67883,127.76175
1086.9883,224.86417,219.56485
1007.49414,159.16216,147.15915
1022.57306,177.02809,159.83562
1168.3381,299.83414,293.57706
1256.9767,379.79163,376.25894
1327.0173,460.39465,453.19525
1518.6982,708.7812,703.0176
1511.4519,711.3496,691.7586
1493.1876,673.76434,664.6023
1590.749,857.1254,834.0299
1687.6661,1043.1941,1056.1575
1751.5387,1332.5198,1187.3984
1769.9963,1416.913,1215.3314
1788.3479,1419.9712,1236.9019
1782.254,1486.8682,1230.4718
1787.9934,1510.5134,1236.5486
1790.8427,1570.8027,1239.3164
1791.9796,1467.539,1240.3741
1794.3206,1452.0094,1242.4674
1773.9083,1262.5276,1220.4746
1782.394,1289.7277,1230.6278
1791.7733,1413.8724,1240.1843
1672.7671,969.5025,1021.20807
1718.7065,1072.3502,1125.1273
1687.6052,1003.77454,1056.0161
1738.1593,1127.0144,1163.7412
1703.9019,1031.4932,1093.1074
1709.3973,1057.599,1105.2135
1661.6132,943.61176,994.74866
1651.5796,952.88666,970.93866
1336.287,478.10904,464.13135
1249.9551,374.27167,369.1885
1393.2834,534.90955,533.5914
1507.0066,695.13873,684.99493
1471.5297,640.69696,634.26575
1424.5023,579.94775,572.76184
1418.9003,570.7486,565.6699
1429.7645,586.9974,579.4548
1568.7821,792.8506,790.1377
1669.0673,962.2747,1012.4451
1626.2513,898.3334,911.79364
1592.4603,826.48773,837.5946
1526.9219,731.54974,716.16876
1310.725,442.4028,434.33582
1333.109,464.20212,460.36685
1358.7139,493.26938,491.0827
1416.0261,564.9311,562.0435
1364.8094,504.67523,498.50595
1323.7693,454.46713,449.39673
1311.3105,437.22278,435.0049
1436.0986,590.55597,587.5587
1441.2006,597.5592,594.12823
1522.6365,713.28687,709.2644
1409.0065,556.5577,553.2184
1371.6438,509.3853,506.86945
1355.3612,486.6205,487.0157
1287.7495,412.67218,408.67123
1339.342,467.07608,467.76437
1316.855,443.89304,441.37308
1288.7561,409.9907,409.77036
1240.3573,362.53284,359.7116
1217.2838,338.59216,337.73224
1230.4921,349.338,350.1838
1250.304,370.41367,369.5371
1128.8721,259.91998,258.31592
1074.0669,215.6302,207.36076
1012.74805,173.09589,151.46889
978.5752,148.98335,126.17093
965.0803,114.312164,118.390854
965.2004,120.1411,118.45344
1006.7998,166.00842,146.59927
1071.3007,212.8401,204.74353
1031.2921,183.9368,167.53902
1016.41846,174.5748,154.55049
1066.6439,208.8395,200.33939
1016.5734,175.82275,154.68196
980.6724,146.09001,127.50899
965.09955,104.31598,118.40086
966.9482,63.99971,119.37754
965.95844,64.29507,118.85094
966.0608,72.83162,118.90513
965.2221,88.630615,118.46475
965.31415,66.76111,118.512794
964.58875,72.1024,118.13613
965.5249,73.10876,118.62288
966.2625,85.99546,119.011925
965.90375,82.043106,118.822014
967.1156,84.074715,119.46745
996.6137,146.94307,138.6699
976.0132,125.14624,124.58156
979.6566,130.05574,126.85678
1034.6207,157.09898,170.53679
1259.96,383.1593,379.29913
1322.2683,446.63693,447.64746
1234.1582,360.14264,353.70053
1208.2158,327.75073,329.3578
1038.0778,163.13164,173.67809
1024.2136,167.27026,161.26686
1212.8041,328.6017,333.57938
1172.6675,297.4668,297.41824
1205.4452,325.6598,326.82364
1325.3301,453.07404,451.21985
1227.3839,349.50128,347.22385
1356.0917,492.8858,487.90088
1559.1842,766.4268,772.0727
1696.8843,998.2121,1077.3287
1628.4913,886.0104,916.933
1753.0248,1128.2655,1189.8589
1726.6964,1123.5476,1141.5258
1505.9628,694.7306,683.4217
1685.9094,994.4767,1052.076
1502.1044,693.33435,677.65485
1455.116,618.9091,612.28076
1434.5931,599.0643,585.6275
1289.6018,414.98828,410.6959
1396.6917,531.7329,537.83075
1470.474,634.37836,632.8293
1413.621,563.0951,559.01495
1407.6638,550.91876,551.5352
1521.7086,715.14197,707.7841
1618.8734,870.79553,895.0347
1342.2009,483.00476,471.17606
1325.6458,450.2954,451.5889
1374.2604,507.75644,510.08182
1305.302,431.99518,428.17377
1260.0919,382.83755,379.43393
1292.3644,424.32407,413.7303
1386.4019,533.167,525.0569
1327.1873,468.30804,453.39438
1470.535,640.0628,632.9121
1678.6212,1023.38403,1035.0197
1638.3855,1142.6783,939.8762
1146.6965,290.11264,274.3411
1418.7758,554.0095,565.5126
1483.207,668.8697,650.4036
1352.4806,486.5234,483.5312
1578.8416,805.97766,809.80115
1555.0079,765.15063,764.4236
1424.657,582.8273,572.95807
1441.7346,609.4041,594.8181
1017.8679,158.8938,155.78252
1113.4939,250.40439,244.27205
1243.8348,377.75513,363.12082
1548.9805,771.65436,753.6064
1689.2838,1065.5071,1059.9038
1523.5358,723.678,710.70386
1471.3251,655.2278,633.9872
1611.5969,869.3273,878.786
1556.1155,781.56476,766.4395
1565.9231,787.25916,784.6856
1680.7456,1003.79803,1040.0096
1736.5632,1113.6168,1160.7487
1749.7935,1216.3837,1184.4645
1634.4924,913.7803,930.80475
1493.8405,684.9824,665.5455
1451.4126,630.01886,607.4123
1611.6313,924.50635,878.8623
1483.0919,660.235,650.2423
1460.181,659.3008,618.99
1644.6422,1036.6621,954.5541
1714.646,1094.8029,1116.5402
1667.4746,993.92554,1008.6672
1702.0808,1062.3389,1089.0453
1579.2504,867.2732,810.6161
1585.943,842.776,824.12836
1604.6057,873.8346,863.4653
1454.3573,623.96967,611.2808
1461.6167,640.59564,620.90295
1683.4518,1156.0114,1046.3453
1668.98,1006.74316,1012.2379
1751.7903,1327.2,1187.8171
1763.8014,1525.248,1206.6132
1761.4663,1334.5275,1203.1499
1768.5729,1511.1804,1213.3893
1765.2819,1430.3688,1208.7592
1737.2646,1140.9006,1162.068
1594.7057,872.9399,842.30273
1581.5293,875.5531,815.1807
1692.1174,1070.8221,1066.4362
1720.6172,1184.883,1129.1107
1602.1617,879.1987,858.1813
1470.6262,674.6244,633.03625
1291.22,450.6294,412.47104
1666.3126,1057.1268,1005.9095
1791.3269,1422.7463,1239.7701
1751.2618,1207.8823,1186.936
1779.0728,1288.4482,1226.8206
1678.7391,965.7987,1035.2968
1607.9745,847.4113,870.8106
1732.7278,1131.7292,1153.4208
1779.0176,1288.4984,1226.7556
1602.3225,835.06537,858.5278
1480.3805,654.44244,646.4536
1631.1907,927.56305,923.1545
1785.3065,1428.3632,1233.7864
1785.8309,1431.0741,1234.3369
1766.7059,1373.2118,1210.7866
1755.3514,1235.4775,1193.6398
1751.7705,1194.4872,1187.7844
1776.2546,1333.6759,1223.4213
1760.0715,1152.2217,1201.0364
1684.7849,988.6606,1049.4568
1611.0979,842.6458,877.6826
1706.9795,1042.9343,1099.9164
1659.4783,944.26154,989.6774
1481.7458,648.58954,648.3581
1426.6984,593.4163,575.5511
1601.6461,878.30237,857.07166
