PitchAngle,Power,PredictedPower
0.15649045,1515.8606,1609.8584
1.1306927,1837.1353,1717.7927
1.8772726,1938.7681,1823.048
0.6659693,1772.7885,1656.3116
0.7247919,1683.7919,1663.3474
0.91675425,1768.5458,1688.0327
4.6664896,2005.1934,1994.9683
0.86188656,1815.3708,1680.7384
2.6760118,1995.6418,1907.3458
5.5301056,2048.817,2017.6455
6.8218894,2042.5627,2040.1245
6.4881067,2035.155,2036.4604
1.6097656,1838.7246,1786.7573
1.5243542,1871.2766,1774.6365
2.9781537,1984.8552,1928.93
2.2648313,1930.5287,1869.0037
1.2637894,1916.9166,1736.9617
2.1428804,1882.8243,1855.5265
5.0225883,2047.0345,2004.7593
4.619447,2050.7434,1993.6318
4.742613,2028.287,1997.1086
4.8755827,2037.4717,2000.7856
5.8630786,2031.8489,2025.207
5.87974,1948.7692,2025.5618
3.670315,1992.8982,1963.0154
1.5735407,1747.9775,1781.6401
3.404023,1990.0123,1951.848
0.47340593,1414.3862,1635.4418
0.7922278,1717.4237,1671.7404
0.8258576,1731.6925,1676.0455
0.48739442,1682.9243,1636.8354
0.3024969,1699.5503,1620.1564
0.1238881,1623.4957,1607.9299
1.4244126,1898.0225,1760.2562
2.5133994,1923.4039,1893.485
1.4682422,1912.3245,1766.5829
0.35646594,1607.1226,1624.623
0.23795754,1576.439,1615.2755
0.2099716,1472.6433,1613.3195
0.9730039,1612.0577,1695.6754
1.4530212,1911.4639,1764.3887
0.19899294,1616.6829,1612.5792
0.11949891,1541.0684,1607.681
0.71637017,1739.2196,1662.323
1.4363198,1943.0027,1761.9775
0.8113806,1732.7745,1674.1829
0.64737725,1763.6453,1654.1475
0.22346984,1742.8315,1614.2505
1.450085,1836.7292,1763.9652
0.43840766,1807.0001,1632.046
1.0504119,1918.5781,1706.4235
3.4703207,2008.6428,1954.8102
3.5274034,2036.7568,1957.2576
0.536391,1622.1896,1641.8746
0.21999417,1544.9622,1614.0087
2.5268703,1938.6384,1894.6969
2.1365604,1841.3112,1854.8025
2.2965698,1852.4247,1872.3545
2.3287604,1931.5664,1875.6855
0.91080093,1867.9265,1687.233
0.8578285,1851.2627,1680.2058
2.407105,1925.9952,1883.5099
3.3459768,1977.7795,1949.1396
4.2429886,2038.6775,1982.5088
4.489886,2027.7198,1989.8959
5.813636,2054.6733,2024.1394
4.913378,2022.5264,2001.8167
4.041062,2039.7451,1976.1145
2.4762201,2003.7247,1890.0792
1.6682602,1911.4816,1794.9347
2.4556344,2010.5592,1888.1552
1.750147,1927.3419,1806.1743
1.082436,1832.5874,1710.935
3.057681,2004.3767,1933.8036
2.0899343,1902.4014,1849.3834
0.6183818,1670.4685,1650.8319
0.414448,1622.0839,1629.7979
1.2956091,1818.3746,1741.5762
2.008286,1858.268,1839.5771
3.1553752,1965.4869,1939.3857
4.443676,2019.5962,1988.542
2.3061879,1951.9863,1873.3567
2.3129244,1934.7954,1874.0553
1.479974,1890.7538,1768.2716
0.96967477,1747.7651,1695.219
0.6678776,1733.1475,1656.5355
0.407429,1694.6631,1629.1512
0.330496,1730.4642,1622.4308
0.96133137,1739.4501,1694.0769
1.3477976,1859.3734,1749.1515
1.0362753,1803.7719,1704.443
1.6548856,1912.0071,1793.0751
1.1206918,1824.4142,1716.3663
1.0958487,1915.1378,1712.8345
1.5163615,1831.1885,1773.493
2.9547315,1979.1176,1927.4349
3.813555,2011.3232,1968.3423
2.759565,1936.0411,1913.8347
4.009019,2009.7979,1975.0614
3.7225552,2040.2483,1965.0044
2.4609373,1928.6912,1888.6534
4.8686748,2032.4357,2000.5968
5.583377,2051.7651,2018.9102
5.8077755,2012.25,2024.0112
5.5423484,2032.4763,2017.9379
4.149898,1994.8445,1979.6084
6.944405,2059.1838,2040.9124
7.295577,2060.8005,2041.1495
8.020559,2056.5703,2030.1493
6.2690926,2060.7834,2033.0613
6.403779,2023.633,2035.2336
5.8020086,2045.5846,2023.8851
5.002191,2057.78,2004.214
5.6228557,2050.5376,2019.8346
5.5352535,2053.1753,2017.7686
3.4517891,2005.9249,1953.9957
3.7589178,2010.3954,1966.3566
3.1190777,1996.5054,1937.3616
3.636996,2036.7217,1961.7164
4.4208617,2035.3179,1987.8693
4.3864965,2004.7507,1986.8499
5.2665462,2030.1176,2011.128
3.0224535,1997.6403,1931.6826
2.5772152,1944.964,1899.1232
1.3038801,1864.8438,1742.7762
0.5646997,1816.8479,1644.8951
1.3370944,1853.6881,1747.5977
1.9923958,1969.6095,1837.6232
1.7192142,1836.4432,1801.9595
1.6442697,1895.6735,1791.5946
1.0476695,1762.66,1706.0387
1.5577171,1865.4192,1779.3937
1.8641406,1860.2628,1821.3408
0.76041836,1725.735,1667.7404
1.3758647,1816.0831,1753.2239
0.5554184,1761.4103,1643.8962
1.0255302,1707.668,1702.9426
0.75778687,1797.4078,1667.4122
2.3878691,1892.134,1881.6259
1.9674484,1796.8528,1834.5264
1.1847875,1754.3367,1725.5477
0.35885125,1538.0853,1624.8284
0.73412156,1597.557,1664.4884
3.3041122,1868.1858,1947.1147
3.0289292,1904.7024,1932.0769
3.075496,1978.797,1934.8538
0.20348229,1358.4078,1612.8799
1.5186701,1929.0742,1773.8237
1.3010191,1744.5983,1742.3611
0.14498596,1580.1732,1609.1621
0.261441,1459.4501,1616.9921
0.3964702,1643.5554,1628.153
0.6327693,1645.4067,1652.4678
0.89478326,1791.3009,1685.0913
0.9587908,1742.1262,1693.7299
0.34939095,1541.7338,1624.0181
1.3098639,1801.9022,1743.6449
2.673399,1921.0819,1907.1364
1.620317,1849.158,1788.2406
0.5498094,1591.4852,1643.2969
0.2944591,1530.4458,1619.5209
0.68715626,1615.2322,1658.8134
2.5926068,1884.6165,1900.4443
2.9507554,1886.8049,1927.1783
2.6336594,1947.8755,1903.8953
3.7552037,2022.2018,1966.2194
6.1525426,2051.024,2030.9915
6.5644603,2026.4677,2037.4746
7.878296,2060.6008,2033.6311
8.278485,2050.873,2022.2084
6.942125,2049.4497,2040.9009
7.5357733,2037.475,2039.3344
6.652433,2032.7697,2038.5201
4.740464,2023.4867,1997.0487
5.9315925,2056.5732,2026.6505
2.3787768,1915.7498,1880.7269
0.48293975,1778.8728,1636.3894
2.7304912,1981.9298,1911.6239
2.1894164,1965.5403,1860.7814
2.3713033,1981.2048,1879.9841
2.9138992,1908.8293,1924.761
7.546556,1981.5134,2039.2117
0.26291975,1398.1892,1617.1027
1.1006498,1757.9915,1713.5157
4.51683,2009.729,1990.6798
5.598445,2038.7778,2019.2643
2.0386574,1674.9993,1843.271
0.6332975,1581.2499,1652.5283
0.6183883,1609.1974,1650.8329
0.31120408,1567.4944,1620.8535
1.000199,1765.5686,1699.4235
4.985984,2034.8191,2003.7792
0.9716517,1836.1066,1695.4899
4.5527034,2047.8607,1991.7179
0.7553006,1795.564,1667.1033
0.04199871,1364.5392,1603.705
2.18309,1807.1853,1860.0751
2.6081228,1916.2524,1901.7611
3.126882,1817.5743,1937.8015
0.39947632,1701.1813,1628.4253
4.3616853,2014.7731,1986.1093
7.151814,2022.0927,2041.4407
7.4840097,2018.2,2039.8727
5.938694,1976.8906,2026.7977
5.6572886,1928.9702,2020.632
6.8138027,2035.4353,2040.0612
3.8702419,2006.6399,1970.3486
3.4707615,1949.0956,1954.8295
3.3468776,2031.9065,1949.1825
1.0877405,1835.0912,1711.6857
0.40647566,1722.4303,1629.064
0.63707846,1524.1906,1652.9613
0.33546796,1462.4784,1622.8444
0.038499765,1571.4974,1603.5444
1.9095484,1813.2596,1827.2063
6.7496147,2041.3895,2039.5095
6.404396,2032.6182,2035.243
3.4230945,1938.997,1952.714
1.4105124,1818.094,1758.2449
0.20798773,1620.1733,1613.1844
0.5614522,1786.8732,1644.5449
0.91741997,1871.1886,1688.1222
0,1377.6727,1601.887
0.06749623,1502.1632,1604.9247
2.4460177,1843.3802,1887.2468
7.1640234,2053.26,2041.4379
7.8074975,2056.1172,2035.1201
4.1016207,2022.0868,1978.0736
5.2151513,2048.4663,2009.8113
5.948004,2044.3724,2026.9899
5.8637605,2040.0851,2025.2214
5.81853,2055.383,2024.2458
2.2142282,1968.529,1863.5269
1.1601969,1777.436,1722.0146
3.46344,1972.3513,1954.509
6.9176283,2050.3738,2040.7688
6.4087467,2041.1862,2035.3087
6.4779186,2025.6503,2036.3182
7.1644397,2050.4243,2041.4377
5.001729,2034.2493,2004.2015
7.228417,2047.046,2041.3562
2.877129,1944.2207,1922.2775
2.8599498,1923.9967,1921.0918
2.418789,1995.082,1884.6423
0.94163936,1802.2406,1691.3948
4.5920696,2047.5139,1992.8495
4.886728,2013.2472,2001.0905
4.596278,2047.1637,1992.97
5.6777678,2008.2434,2021.1022
4.870268,2022.13,2000.6403
5.9686337,2046.811,2027.4127
5.4609613,2027.7203,2015.9762
6.836425,2044.604,2040.2351
3.8563745,2010.1772,1969.8627
0.21499783,1633.5511,1613.6635
0.15798646,1554.3379,1609.9502
0.09599745,1463.7247,1606.391
0.5909734,1810.21,1647.7676
3.8598707,1995.8711,1969.9856
6.276564,2047.1628,2033.1881
4.0969334,2050.2456,1977.9232
7.8466063,2068.4487,2034.3177
3.564429,2038.6162,1958.7974
1.2569188,1995.1401,1735.966
3.2706282,2040.9886,1945.4498
2.3652477,1994.0704,1879.3795
0.4074944,1822.3547,1629.1572
1.4724272,1941.4763,1767.1854
2.508366,2040.2024,1893.029
2.984986,2050.8164,1929.3612
1.6478974,1962.2777,1792.101
1.115771,1925.9142,1715.6653
0.7717478,1811.173,1669.1569
0.12899931,1540.3007,1608.2231
1.1199286,1848.6132,1716.2576
0.7834124,1583.096,1670.6248
1.1491363,1678.5941,1720.4297
0.44882193,1505.4652,1633.0428
0.5532134,1670.0432,1643.66
0.9821479,1859.2197,1696.932
3.640461,2000.2274,1961.8527
4.2184505,2001.7378,1981.7512
5.3116584,2034.1654,2012.2722
6.218961,2055.7964,2032.1912
6.441954,2035.9752,2035.8024
8.400072,2058.1287,2017.7776
7.718131,2053.8828,2036.7672
8.462204,2064.2349,2015.3562
7.1560516,2049.0542,2041.4401
6.0078135,2026.8918,2028.2046
5.9198112,2021.851,2026.4053
5.7377415,2036.4832,2022.4607
6.1906843,2028.4902,2031.6868
6.710329,2049.9922,2039.1315
4.149502,2004.0309,1979.5958
7.050569,2049.5771,2041.316
3.649597,1956.5135,1962.2104
5.0213356,2025.0944,2004.7261
5.111998,2016.2489,2007.1276
3.9253216,2007.4012,1972.2507
8.461128,2053.3977,2015.3989
7.091944,2057.124,2041.3987
5.9803476,2044.1763,2027.6511
4.876361,1984.462,2000.8073
3.9205282,1899.0022,1972.0869
5.44888,2009.1891,2015.6815
6.1954436,2025.7687,2031.7725
6.572314,2035.1765,2037.5736
8.1087055,2055.0298,2027.6667
8.266421,2058.0742,2022.6246
4.6381474,1966.182,1994.1644
6.43199,2041.9081,2035.6559
6.725571,2030.2904,2039.2819
4.6029077,1989.0781,1993.1595
4.8342323,1990.4397,1999.6508
4.9331884,1965.8326,2002.3547
2.4212387,1940.056,1884.8783
0.82661206,1631.2952,1676.1427
1.5613469,1884.2574,1779.9093
0.024999728,1466.045,1602.9407
3.8756592,1994.5138,1970.5377
5.4989014,2052.8176,2016.8961
3.983641,1981.4081,1974.2188
1.7230341,1830.4575,1802.4823
3.6722765,1972.7087,1963.0912
3.5535526,2036.1892,1958.3488
4.3351936,2012.5162,1985.3142
2.2966723,1912.1923,1872.3649
1.4872608,1881.0408,1769.319
0.2609783,1685.8727,1616.9575
1.1292883,1859.303,1717.5924
1.7819148,1954.1754,1810.4608
2.6081688,1983.5891,1901.765
2.3620923,1958.7926,1879.0635
0.54056454,1597.8135,1642.3151
0,1417.3756,1601.887
0.033999518,1442.8529,1603.3405
0.07449869,1495.8926,1605.2749
0.06599869,1565.11,1604.8507
0.039999727,1510.7382,1603.6133
0.14049521,1533.0222,1608.8949
0.09749832,1708.9325,1606.4712
0.088499315,1570.0803,1605.9949
2.3819113,1777.0791,1881.0377
1.403083,1693.3074,1757.1691
2.2744513,1699.481,1870.0264
0.29948753,1405.5397,1619.9176
1.9036154,1739.9862,1826.4459
1.7350464,1670.8398,1804.1217
0.21549334,1647.8141,1613.6974
0.02449976,1449.9371,1602.9185
0.1389985,1662.0594,1608.8065
1.5098224,1947.2102,1772.5568
2.1634848,1916.008,1857.87
0.3499602,1732.4203,1624.0665
0.08449947,1478.7448,1605.7864
1.4697856,1948.0569,1766.805
0.46145833,1657.6034,1634.268
0.5294708,1648.9932,1641.1482
0,1376.563,1601.887
0,1388.0072,1601.887
0.08599737,1338.1709,1605.8643
0.18348885,1611.9985,1611.5599
0.24647418,1644.0393,1615.8904
0.5839856,1854.3887,1646.9972
0.459868,1756.7947,1634.1127
0.106997915,1546.9667,1606.9858
0.11249371,1514.6425,1607.2891
0.33413464,1671.8263,1622.7333
0.34697914,1477.1741,1623.813
0.05349899,1462.2815,1604.2443
0.037499085,1427.9812,1603.4989
0.05349952,1518.7512,1604.2441
0.0015,1440.9193,1601.9478
0.14198954,1528.1329,1608.9835
0.001,1334.8812,1601.9275
0.019999862,1485.1252,1602.7229
0.122468084,1404.6833,1607.8492
0,1469.6091,1601.887
0.014499947,1516.4987,1602.4877
0,1342.6425,1601.887
0.008999998,1453.4078,1602.2565
0.038499735,1573.2821,1603.5444
0.15348794,1711.3862,1609.6752
0.016499924,1573.6273,1602.5728
0.076996885,1584.8582,1605.4016
0.23447192,1699.6356,1615.0264
0.31248322,1741.6722,1620.9569
0.28584746,1596.9038,1618.8486
0.05049953,1514.6143,1604.102
0.27796993,1602.7667,1618.2416
0.78523874,1754.2836,1670.8556
0.485465,1854.3038,1636.6417
0.060998727,1428.4315,1604.6056
0.23789877,1504.4696,1615.2711
1.1932282,1723.746,1726.7632
1.9663594,1832.4337,1834.3904
1.3283261,1799.8322,1746.3248
2.9187183,1933.3137,1925.0808
3.8946614,1979.2451,1971.1975
5.1258097,2002.0206,2007.4899
7.351013,2048.0095,2040.8824
4.4916205,1993.7988,1989.9465
5.3623567,2036.7563,2013.5446
6.4976845,2024.2572,2036.593
6.1624565,2051.1638,2031.1737
4.37604,2008.608,1986.5381
6.2182336,2019.6053,2032.1783
7.1944966,1987.2406,2041.4131
7.7589693,2046.1152,2036.0468
6.4574223,2013.8335,2036.0267
7.516919,2031.5991,2039.5402
5.7151365,2012.9863,2021.952
6.7774496,2037.261,2039.759
6.3858304,2007.1019,2034.9586
6.9484215,2020.0455,2040.9326
5.0405946,2019.0403,2005.2395
5.5510683,2029.8923,2018.1454
4.6586447,2042.7975,1994.746
3.9753952,1974.7587,1973.9431
3.3357568,1983.3224,1948.651
6.085714,2052.463,2029.7328
5.0356016,1994.9727,2005.1064
2.858211,1900.2837,1920.9711
2.9555938,1939.1495,1927.4905
5.0262947,2008.4567,2004.8583
6.1007094,2046.681,2030.0194
4.2204065,2037.3192,1981.8118
3.691213,1982.4036,1963.8179
2.2534306,1902.3608,1867.7843
0.48945105,1690.1932,1637.0417
0.24549441,1628.402,1615.8191
0.15998854,1545.8766,1610.0734
0.27298588,1712.2867,1617.8611
1.218868,1878.0471,1730.4615
3.1120286,2056.4111,1936.9617
4.5749874,2050.9722,1992.3593
1.0716211,1897.7089,1709.4077
0.033333007,1639.2968,1603.3103
0,1527.8688,1601.887
0.10049896,1617.743,1606.6324
0,1538.3357,1601.887
0,1599.3853,1601.887
0,1526.3722,1601.887
2.077423,1997.333,1847.9067
0.6644108,1927.5355,1656.129
0.29798847,1863.5889,1619.7991
0,1555.7769,1601.887
0.18799408,1565.6461,1611.8527
0.1879765,1481.4274,1611.8516
0.801913,1709.8811,1672.9725
1.7077811,1915.7194,1800.3918
0.6333992,1599.1467,1652.5398
0.72143006,1665.378,1662.9379
0.5464275,1550.688,1642.9365
1.467124,1893.7734,1766.4218
1.4540594,1744.5176,1764.5387
5.161341,2039.0773,2008.418
1.3228276,1641.3193,1745.5267
1.9741892,1797.4979,1835.3665
2.6864312,1549.7458,1908.178
2.4347754,1882.9818,1886.1772
3.7405136,1986.7898,1965.6753
4.545367,2000.0284,1991.5061
3.2773173,1836.9858,1945.7858
2.4303603,1837.3812,1885.755
5.157696,2021.5885,2008.3231
3.7236125,1971.8013,1965.044
6.55019,2001.7069,2037.2926
4.6733117,2001.129,1995.161
4.9003444,2002.0773,2001.4619
5.7123895,1981.3691,2021.8899
7.3228083,2031.6254,2041.0293
8.038162,2045.3109,2029.6732
8.465046,2045.5494,2015.2432
6.749239,2022.7787,2039.506
5.59278,1987.358,2019.1311
3.8536196,2002.6421,1969.7657
3.8836997,1983.9413,1970.8175
4.1642237,1921.3967,1980.0596
3.7993815,1954.8839,1967.8322
5.4831657,2026.1571,2016.5155
5.578134,2043.1646,2018.7865
4.5122294,2041.5624,1990.5464
3.4828055,1956.2108,1955.3533
5.287649,2022.3782,2011.6647
6.959597,2035.1941,2040.9866
5.9250264,2015.2485,2026.5139
5.733478,2025.409,2022.3652
3.9956458,1973.5149,1974.6183
2.7653546,1821.9327,1914.2689
1.5200915,1760.332,1774.0269
2.3442664,1842.6819,1877.266
1.0624105,1642.707,1708.1099
1.4499471,1693.8367,1763.9453
2.143714,1838.538,1855.6218
1.1750275,1432.0756,1724.144
0.22848985,1564.8512,1614.6027
1.677831,1865.1863,1796.2616
2.2119222,2021.5874,1863.2734
0.21599592,1787.5758,1613.7323
0.6664077,1799.6737,1656.363
1.1357899,1874.9014,1718.5206
0.17249891,1699.4183,1610.8558
0.024499744,1547.3486,1602.9185
2.4590144,1970.9578,1888.4728
1.1509147,1899.9191,1720.6842
2.1607869,1973.2227,1857.5647
1.9693896,1904.0718,1834.7686
2.0016005,1953.613,1838.7568
0.813206,1721.1205,1674.417
0.7144565,1846.5591,1662.0911
0.9109098,1851.0818,1687.2478
0.2564928,1666.2434,1616.6249
0.3834846,1744.963,1626.9869
0.6904149,1809.2416,1659.2015
2.192374,1987.7181,1861.1107
1.4518918,1892.2655,1764.2257
1.6636144,1854.0841,1794.2894
2.4204957,1889.6605,1884.807
1.6517739,1856.6482,1792.6416
3.0146487,1955.8678,1931.2048
1.828342,1857.3337,1816.6437
1.0381924,1890.6561,1704.711
0.20245712,1573.3877,1612.8113
0.9834923,1559.7452,1697.1173
4.876479,2010.6841,2000.8102
6.136389,2043.7808,2030.6918
5.136853,2007.5176,2007.7792
6.549507,2033.5215,2037.2837
6.1980267,2037.2087,2031.8186
5.9850388,2030.387,2027.7463
4.6197915,2031.7443,1993.6418
6.8962107,2051.8745,2040.6422
4.0698915,1949.3406,1977.052
4.046661,2000.4648,1976.2972
1.4797302,1894.0115,1768.2366
2.8371964,1982.5455,1919.497
2.0531921,1858.4686,1845.0197
1.6240044,1858.8442,1788.7582
2.1455243,1962.1565,1855.8287
4.952197,2057.1426,2002.8689
5.5862927,2041.1553,2018.9788
6.5125237,2033.7899,2036.7952
6.586586,2049.6047,2037.7505
4.51091,2002.2041,1990.508
1.43702,1800.5541,1762.0787
0.4977007,1620.8231,1637.875
1.2912989,1777.7407,1740.9507
2.02191,1994.3563,1841.2408
2.3672092,1960.0923,1879.5757
4.062136,2002.822,1976.8007
1.6700928,1901.8619,1795.189
1.9593021,1932.5283,1833.5074
2.2688437,1904.7878,1869.431
3.1168842,2001.0181,1937.2373
2.5221634,1790.1335,1894.2745
0.1874892,1392.0413,1611.8198
5.4400187,2017.4669,2015.4648
7.298042,2018.2582,2041.1395
6.480252,2039.8444,2036.351
4.2209554,1972.7782,1981.8287
5.80134,2014.7598,2023.8704
4.1606827,1961.0363,1979.9482
5.342419,1981.5446,2013.0459
7.1329355,2032.211,2041.4375
5.1684446,2007.9663,2008.6027
7.3465757,2060.9644,2040.9071
3.139893,1756.2692,1938.5294
2.5103614,1975.2335,1893.21
5.77267,2053.354,2023.2391
7.7532597,2065.767,2036.1508
6.931204,2030.9584,2040.8435
6.448698,2015.6881,2035.9006
