PitchAngle,Power,PredictedPower
0.4215,1558.779,1629.6782
0.2995,1432.9767,1619.2203
0.45705882,1780.4906,1633.0441
1.9269999,1938.5173,1828.349
4.003,2038.3953,1975.0343
4.949,2053.9023,2001.6254
0.4845,1690.3036,1635.7344
0.078,1572.0315,1604.9177
0.118,1453.1592,1607.0299
0.5395,1673.8553,1641.3623
2.609,1911.2185,1901.1576
4.5905,2036.1539,1992.3301
5.361579,2038.4065,2011.5199
4.712,2016.7002,1995.5613
1.253,1753.1758,1734.3074
0.45900002,1596.1141,1633.2316
0.76437503,1671.9875,1667.2894
1.4679999,1686.2328,1765.427
0.8305,1796.3706,1675.6752
4.5335,2041.3132,1990.7817
5.762,2021.3707,2020.3075
5.1809998,2030.9435,2007.289
0.056500003,1534.9216,1603.8711
0.040999997,1344.7874,1603.1549
1.05,1918.0248,1705.3229
0.3585,1756.7285,1624.0615
5.171,2028.829,2007.0502
5.597,2052.3313,2016.7931
5.2505264,2012.7424,2008.9363
5.872,2037.5907,2022.5549
6.9735,2044.6521,2037.6667
5.6095,2039.1001,2017.0651
4.2085,2002.2174,1981.474
5.091,2025.4016,2005.1226
5.1105,2038.4412,2005.5952
5.2505,2014.852,2008.936
4.2755,2040.1501,1983.4695
5.696,2039.9805,2018.9213
3.6655,2015.0591,1963.0251
3.1135,1904.6224,1936.8602
4.13,2029.457,1979.0752
5.3165,2028.2587,2010.4784
6.08,2025.0447,2026.5586
5.409,2058.3457,2012.6049
6.2245,2051.24,2029.1129
5.522,2007.1586,2015.1447
6.489,2046.3198,2033.1703
5.1894445,2042.2834,2007.4905
5.5295,2032.9148,2015.3107
6.4345,2041.7753,2032.4093
6.4745,2031.6621,2032.9722
4.605,1986.4788,1992.7202
7.0295,2059.9675,2037.8678
3.729,1952.6959,1965.4559
2.6065,1944.2186,1900.9445
3.1285,1964.0464,1937.7218
4.065,2027.8201,1977.0336
6.0825,2036.8732,2026.6044
2.593,1924.8385,1899.7861
2.134,1906.9769,1853.5018
3.622,1956.5923,1961.3052
5.008421,2025.1108,2003.1007
2.7065,1927.8823,1909.1742
4.475333,2029.487,1989.1788
2.7568421,1898.7672,1913.0901
3.385,1971.8519,1951.0223
1.614,1909.5576,1786.2274
1.3965,1696.2877,1755.1016
1.9045,1858.4606,1825.4708
1.9352632,1880.4789,1829.3993
3.006,1845.6328,1930.3807
2.613,1844.8859,1901.4978
3.3225,1965.2441,1948.0135
3.7045,1990.9092,1964.5287
4.562,2023.6378,1991.5586
6.137,2017.2034,2027.5907
7.417,2049.2847,2036.9713
8.0335,2050.5872,2025.9209
7.2335,2038.6898,2037.922
7.245,2058.2517,2037.8911
4.781,2020.2994,1997.3577
2.788,2000.1836,1915.4395
3.62625,2017.7753,1961.4753
4.765,2044.2567,1996.9436
3.6075,2008.1892,1960.7214
2.1735,1969.3892,1858.0125
2.77,1992.196,1914.0891
1.863,1924.8529,1820.094
1.2639999,1826.7362,1735.8987
0.9945,1853.6962,1697.609
0.52500004,1828.2396,1639.8489
1.5155,1875.539,1772.2458
0.0805,1418.9554,1605.044
0.301,1626.9967,1619.338
0.308,1568.3694,1619.8921
0.39049998,1597.4,1626.8583
1.539,1859.0977,1775.6031
2.6515,1950.8285,1904.7233
3.128,1985.0905,1937.6932
2.6625,1955.7157,1905.628
3.7635,2022.1246,1966.7393
2.4235,2004.4668,1884.2664
2.211,1947.718,1862.2046
2.641,1954.8562,1903.8527
4.609,2012.3983,1992.8278
5.345,2046.5819,2011.138
7.0065002,2057.3699,2037.7944
6.5605,2033.172,2034.1014
5.4715,2039.241,2014.0175
0,1395.3877,1601.4178
0.4975,1782.9095,1637.0367
2.2657895,2005.9996,1868.1698
0.0875,1596.6039,1605.4004
0.476,1697.2246,1634.8926
0.9135,1841.7198,1686.5951
1.7835,1989.1853,1809.5613
1.8314999,1911.8545,1815.956
1.726,1917.4235,1801.7682
2.367,1789.8738,1878.684
3.6825,1945.3027,1963.6849
2.7165,1887.5146,1909.964
3.9315,2005.0676,1972.6597
5.881,2036.3481,2022.7351
6.9785,2037.4142,2037.6875
7.2325,2037.8265,2037.9243
3.521,1970.581,1957.1238
3.5375,2034.4968,1957.8258
3.1959999,1990.1719,1941.477
3.704,2030.7968,1964.5096
6.0485,2048.7998,2025.9751
6.093684,2048.222,2026.8091
6.511429,2060.489,2033.471
7.427,2059.1523,2036.8906
5.584,2043.2109,2016.5096
7.3865,2057.9236,2037.1992
7.281579,2050.3818,2037.7686
7.5950003,2040.4713,2035.0605
7.5724998,2054.6611,2035.358
6.2895,2052.6038,2030.1903
7.1275,2062.1904,2038.0315
5.7173686,2061.6338,2019.3729
3.0685,1996.7551,1934.2141
3.662,2005.1095,1962.8884
3.29,1987.4434,1946.3932
2.332,1915.379,1875.1227
1.6395,1946.4275,1789.8032
2.0365,1953.4797,1841.963
1.018,1701.8434,1700.8604
0.175,1533.8945,1610.4045
1.5975,1773.9792,1783.9031
2.4931579,1888.009,1890.866
3.0235,1966.4526,1931.4731
0.5205,1842.0106,1639.3833
2.246,1918.6848,1866.0371
0.179,1419.9857,1610.6571
0.317,1625.7216,1620.6129
0,1378.79,1601.4178
0,1660.2397,1601.4178
0.5665,1846.4817,1644.2358
0.7736842,1847.6626,1668.4515
0.0145,1780.2083,1602.0061
0,1617.2191,1601.4178
0.0005,1700.1915,1601.4376
0.049000002,1805.0869,1603.5205
0.19250001,1757.3895,1611.5251
0.028,1570.831,1602.5796
0.021,1590.5686,1602.2793
0.35,1789.774,1623.3387
1.419,1971.9474,1758.3568
0.9375,1955.9889,1689.8248
1.5405,1995.2356,1775.817
2.3515,2051.6914,1877.1166
1.08,1976.7561,1709.5398
3.2105,2048.7139,1942.2585
2.859,2038.4097,1920.5872
1.6115,1989.7125,1785.8757
0.89100003,1952.8235,1683.5955
3.1375,2033.2809,1938.2339
3.3826315,2058.3628,1950.9105
0.9605263,1932.5405,1692.951
2.8505,2037.4467,1919.9858
0.444,1861.8507,1631.7917
0.38,1890.6481,1625.9276
0.25526315,1838.7032,1615.8657
0.311,1822.5017,1620.1313
0.0245,1582.0396,1602.4285
0.144,1529.7095,1608.5164
0.14357142,1730.687,1608.4916
0.147,1676.571,1608.6938
0,1431.3376,1601.4178
0.73105264,1567.1582,1663.1818
0.70047617,1691.6908,1659.4879
0.27899998,1529.8947,1617.6359
0.19789474,1624.6962,1611.8788
0.5255,1630.2389,1639.9008
0.2035,1506.3674,1612.2499
0.082,1447.7012,1605.1195
0.14055556,1485.7605,1608.3145
0.29299998,1678.735,1618.7123
0.096,1399.8245,1605.8419
0.033,1419.0125,1602.7981
1.332,1797.3779,1745.7532
2.851,1973.6046,1920.0214
2.0505,1848.8052,1843.6545
6.3015,2024.8308,2030.3839
6.0195,2036.0419,2025.4305
5.3665,2038.0043,2011.6329
0,1422.1388,1601.4178
6.175,2009.9441,2028.2615
7.324,2051.1985,2037.5776
7.609,2039.1572,2034.8671
7.8135295,2029.0143,2031.3042
7.039,2053.3186,2037.8943
5.8455,2050.8806,2022.0211
3.6165,1982.9702,1961.0846
5.4709997,2050.386,2014.0063
6.7005,2032.8315,2035.681
5.25,2019.3119,2008.924
5.4335,2009.7681,2013.1609
7.905714,1994.9491,2029.2434
6.444,1999.1193,2032.5452
1.987,1747.4381,1835.8915
6.969474,2024.8243,2037.6492
6.8165,2040.3662,2036.716
7.606,2067.0225,2034.909
6.0724998,2022.4528,2026.4204
6.3835,2031.1339,2031.6598
3.896,1959.975,1971.4506
4.978,1939.7529,2002.3475
5.2545,2009.2249,2009.0298
1.1025,1685.0472,1712.7212
3.3085,1845.0742,1947.3202
3.1990001,1879.3772,1941.6395
0.1585,1522.8104,1609.3838
5.512,1999.8469,2014.9225
4.623,1983.2493,1993.2031
4.0135,1907.7489,1975.3767
5.2225,1968.7793,2008.2751
6.6716666,2044.1301,2035.3838
6.9905,2052.6226,2037.7357
4.2,1967.844,1981.2175
4.218,2001.9875,1981.7598
4.6625,1957.6765,1994.2556
2.9295,1937.5494,1925.4249
4.610526,1985.3065,1992.8688
4,1969.1619,1974.9362
2.8845,1914.2549,1922.3679
4.0495,1992.7933,1976.5387
4.117,1942.977,1978.671
3.823,1996.7915,1968.8959
5.393,2008.7308,2012.24
6.735,2020.2285,2036.0162
7.0965,2047.6003,2038.0066
4.3980002,2004.4913,1987.0087
5.219,1995.6865,2008.1923
5.7135,1988.5776,2019.2913
5.1778946,2018.8651,2007.215
5.782,2033.4857,2020.7222
6.341,2026.8774,2031.009
7.1005,2040.013,2038.0114
7.609,2044.062,2034.8671
5.8695,1975.1604,2022.5049
7.18,2050.2852,2038.0157
7.7860003,2030.357,2031.8645
6.3355,2033.125,2030.9231
5.456,2035.5574,2013.6692
5.008,2010.5155,2003.0902
5.446,2012.5531,2013.4436
6.3505,2036.719,2031.1564
6.1263156,2033.6182,2027.3995
6.0185,2019.02,2025.4116
5.6419997,2021.7592,2017.7675
5.0865,2005.1754,2005.0132
4.6755,2016.2947,1994.5999
5.7165,2025.0404,2019.3546
5.695,2015.409,2018.9
6.3675,2037.5988,2031.4175
6.1385,2028.3334,2027.6174
5.147895,1974.9929,2006.4966
3.892,1981.4219,1971.313
5.874,2038.2021,2022.5952
7.422353,2030.5503,2036.9286
7.6245,2036.2516,2034.6454
5.516,1987.55,2015.0114
1.7955,1875.3116,1811.1697
4.762,2009.4308,1996.8657
4.4235,1985.0996,1987.7294
4.5805264,2006.235,1992.0604
6.068,2025.917,2026.3373
7.1045,2047.9503,2038.0155
6.776,2057.8335,2036.3849
6.5265,2019.3578,2033.6686
4.8745,2026.212,1999.7509
3.8270001,1997.9054,1969.0385
3.5065,1961.75,1956.5001
2.0735,1909.2518,1846.4086
2.4845,1924.1311,1890.0626
2.5035,1912.2855,1891.8192
2.669,1919.4952,1906.1592
2.8799999,1945.8331,1922.0563
1.585,1770.9419,1782.1371
3.576,1965.8604,1959.4347
2.0065,1800.2142,1838.2999
1.398,1842.5779,1755.3187
2.4985,1793.609,1891.3593
3.632,1942.3966,1961.7047
1.752,1809.9235,1805.3091
5.2175,1992.5446,2008.1567
3.2815,1976.2728,1945.9629
5.2225,1984.4849,2008.2751
3.372,1927.3793,1950.4076
3.4495,1967.2406,1953.9882
1.8225,1920.271,1814.7651
2.251,1898.2344,1866.5784
2.46,1912.7513,1887.7633
2.545,1866.4556,1895.5762
2.5625,1935.7103,1897.1279
2.825,1947.8242,1918.1575
2.712,1966.1826,1909.6094
5.179,1993.6425,2007.2413
4.267,1928.5914,1983.2186
7.9255,2061.414,2028.7643
5.42,2002.4346,2012.855
3.7875,1973.0775,1967.6176
6.1885,2051.4404,2028.4961
4.7885,2001.5132,1997.5514
7.1985,2046.3524,2037.9923
8.219,2029.3445,2020.1605
5.185,2017.7727,2007.3844
5.7,2020.4856,2019.0061
4.8765,2019.751,1999.8016
6.8955,2049.3323,2037.263
4.718,2026.0461,1995.7185
4.083,1966.0546,1977.6042
3.196,1996.7759,1941.477
5.29,2047.4622,2009.8617
5.0555,2027.0573,2004.2576
5.2,2011.0549,2007.7415
5.4245,2033.0349,2012.9569
3.008,1997.5869,1930.5063
4.1635,1960.6963,1980.1074
4.774,2043.5231,1997.1766
4.834737,2032.0703,1998.7388
4.487,1983.7032,1989.5022
3.9835,1963.9834,1974.3945
3.987,1922.5748,1974.5096
6.3645,2055.1685,2031.3718
3.4445,1942.5465,1953.7632
4.4935,2007.4503,1989.682
3.9935,2003.0759,1974.7234
4.8485003,2018.869,1999.09
3.173,1943.6573,1940.2195
3.795,1852.9934,1967.8895
2.7085,1917.8082,1909.3326
3.7125,2001.1893,1964.8329
4.224,2012.6981,1981.9398
6.337,2051.297,2030.9468
5.5215,2049.0205,2015.1333
7.2675,2053.7812,2037.8202
6.5515,2043.88,2033.9888
7.4005265,2047.5035,2037.098
6.75,2024.7699,2036.1552
7.0972223,2002.7338,2038.0073
4.163,1988.4716,1980.0922
4.2625,1977.438,1983.0857
6.484,2040.5753,2033.1024
3.828,1992.4922,1969.074
4.5315,1981.5686,1990.727
3.4342105,1938.9109,1953.2974
6.015,2011.2379,2025.3453
5.889,2025.3818,2022.8948
5.149,1995.3402,2006.5232
5.93,1955.0916,2023.7058
7.179,1966.0865,2038.0166
4.4821053,2011.5773,1989.3667
2.667,1824.7701,1905.9962
5.617,1962.4949,2017.2277
2.8235,1863.623,1918.0486
1.751,1719.9569,1805.1733
3.499,1887.0804,1956.1752
5.8435,1961.2853,2021.9807
7.9605,2003.6095,2027.8849
6.53,2033.8325,2033.7139
4.9745,1944.3456,2002.2606
3.984,1936.9008,1974.4109
5.627,1995.5669,2017.4441
3.8055,1917.7117,1968.2687
4.722,1995.0724,1995.8232
5.136,1995.6731,2006.2107
5.9905,2041.453,2024.8788
5.577,1966.1937,2016.3566
5.9045,2014.3414,2023.2029
4.8525,1941.2894,1999.1919
3.841,1919.7812,1969.5348
4.0490003,1890.7565,1976.5226
6.678,1979.0333,2035.4504
7.4555,2040.1912,2036.6431
6.686,2022.3636,2035.5336
4.9925,2005.1807,2002.7072
7.4785,2046.3167,2036.4247
6.4475,1987.929,2032.5948
4.7735,2005.8749,1997.1637
3.8195,1903.1552,1968.7709
5.1805,2041.6237,2007.2771
5.3205,2037.7786,2010.5713
4.9335,2002.2505,2001.2378
4.2163157,1997.8894,1981.7092
4.236842,2011.5211,1982.3237
6.038,1985.5259,2025.7788
3.895,2007.6195,1971.4163
6.4625,2047.9535,2032.8058
6.1955,2034.8036,2028.6171
4.7365,2032.3899,1996.2019
5.8995,2045.1718,2023.1036
5.863,2008.5793,2022.3743
6.9825,2031.7042,2037.7041
6.1405,1962.681,2027.653
1.0995,1788.1216,1712.2963
7.027,2020.7781,2037.8606
2.166,1655.768,1857.1635
1.4905,1716.4952,1768.662
6.15,2037.4862,2027.8218
5.4445,2037.1031,2013.4097
4.7725,2029.7003,1997.1378
3.83,1903.6583,1969.1449
5.2075,2002.6758,2007.9197
6.0845,2035.4475,2026.6412
6.306,2037.8319,2030.4562
5.658,2003.1752,2018.1112
6.1019998,2013.4995,2026.9604
2.21,1938.3167,1862.094
0.82199997,1542.8169,1674.5808
5.0265,2015.894,2003.5461
3.1015,1944.5361,1936.1638
0.6685,1619.5869,1655.7053
0.174,1463.7983,1610.3416
1.017,1800.3385,1700.7216
0.6585,1693.3634,1654.54
0.246,1528.1586,1615.1938
0.0965,1594.3236,1605.8683
0.90650004,1759.6992,1685.6589
0.028888889,1461.943,1602.618
0.0125,1525.391,1601.9232
0,1285.0934,1601.4178
0.0075,1458.9246,1601.7188
0.011052632,1532.2064,1601.8636
0.0505,1500.8885,1603.5901
0.007,1286.606,1601.6984
0.006,1595.8026,1601.658
0,1540.25,1601.4178
0,1642.7135,1601.4178
0,1683.7673,1601.4178
0,1643.8846,1601.4178
0.013888889,1685.1782,1601.9808
0,1545.6333,1601.4178
0,1504.7172,1601.4178
0,1508.4039,1601.4178
0,1452.0148,1601.4178
0,1426.483,1601.4178
0,1456.2003,1601.4178
0,1455.3201,1601.4178
0,1416.0647,1601.4178
0.0535,1702.8672,1603.73
0.517,1902.9946,1639.023
0.5635,1936.5677,1643.9131
1.262,1976.4851,1735.6093
0.152,1827.5967,1608.9917
0.0245,1620.9144,1602.4285
0,1710.6195,1601.4178
0.6455,1932.2546,1653.038
0.338,1834.1896,1622.3326
0.791,1942.7247,1670.6296
0.433,1886.2737,1630.7517
2.3675,2015.3733,1878.7344
3.3365,2041.27,1948.6993
3.345,2040.563,1949.1124
2.1025,2022.1401,1849.8363
2.017,2017.5198,1839.5878
1.694,1994.0586,1797.3735
3.238,2040.1603,1943.7169
4.484,2032.5135,1989.4192
4.635,2057.7722,1993.5239
4.9325,2050.4836,2001.2125
2.7545,2032.0654,1912.9113
1.3665,1966.4025,1750.7554
0.4845,1861.5593,1635.7344
0.3295,1907.2394,1621.6302
0.0345,1729.3018,1602.8645
0.05625,1648.7042,1603.859
0.2055,1799.623,1612.3834
0.151,1767.419,1608.9318
0.008,1490.1794,1601.7389
0.31,1713.2375,1620.0514
0.3325,1763.9045,1621.8772
0.1455,1640.3077,1608.6049
0.3275,1842.185,1621.4662
0.528,1812.041,1640.1602
0.3555,1717.5831,1623.8055
0.08842105,1696.5109,1605.4478
0.1285,1650.2609,1607.6195
0,1800.633,1601.4178
0.23300001,1836.607,1614.2694
0.292,1884.6256,1618.6345
0.175,1882.7332,1610.4045
0.0695,1807.6602,1604.4967
0.294,1910.089,1618.7902
0.84499997,1889.6238,1677.553
0.011,1675.5397,1601.8616
0.0215,1709.8368,1602.3007
0,1576.1157,1601.4178
1.686,1966.0236,1796.2688
3.638,2058.8184,1961.9432
0.8025,1948.274,1672.0878
1.763,2028.8456,1806.7987
0.593,1991.3365,1647.1241
0.3455,1937.5548,1622.9596
0.895,1981.2555,1684.1265
0.064,1793.6624,1604.2292
0.2575,1725.7437,1616.0295
0,1588.2616,1601.4178
0,1632.3219,1601.4178
0,1594.0526,1601.4178
0.0005,1768.5986,1601.4376
0,1654.8369,1601.4178
0.005263158,1552.2203,1601.6282
0.034210525,1786.3092,1602.8516
0.4904762,1867.4922,1636.3309
0.25947368,1882.6724,1616.1747
0.049000002,1821.1378,1603.5205
0,1736.7098,1601.4178
2.8185,2035.8728,1917.6855
2.1935,2043.2606,1860.259
1.6215,2034.9828,1787.2811
0.8115,1834.1096,1673.2354
0,1745.86,1601.4178
0.843,1982.4362,1677.2931
0.38,1917.7501,1625.9276
0.8215,1986.9327,1674.5164
0.742,1969.6687,1664.5219
0.46,2000.6915,1633.3284
0.819,2027.7784,1674.1954
1.0975,2010.7043,1712.013
3.2605,2055.6167,1944.888
3.07,2047.7646,1934.3038
2.6560001,2055.5906,1905.0942
2.1885,2043.5417,1859.6997
2.101,2051.193,1849.6603
2.061,2025.4785,1844.9158
0.694,1909.2205,1658.715
0.5205,1917.05,1639.3833
1.0505,1987.3431,1705.3928
0.15105262,1728.8525,1608.935
0,1725.3348,1601.4178
0,1501.1719,1601.4178
0.0075,1520.4073,1601.7188
0,1482.1882,1601.4178
0,1451.6007,1601.4178
0,1415.269,1601.4178
0,1505.542,1601.4178
0,1601.4036,1601.4178
0,1630.4855,1601.4178
0.119,1673.5117,1607.0853
0,1279.357,1601.4178
0.003333333,1325.4071,1601.5507
0.0815,1466.0355,1605.0944
0.0015,1415.5536,1601.4775
0.6595,1492.1237,1654.6561
0.26,1546.9554,1616.2135
0.365,1522.988,1624.6201
0.527,1593.6514,1640.0563
0.6025,1630.4022,1648.1758
0.5905,1686.0663,1646.8488
1.6235,1917.4443,1787.5618
1.3568422,1929.4365,1749.3553
4.416,2026.8806,1987.518
5.0195003,2058.2168,2003.3738
6.1295,2049.9148,2027.4568
7.316,2059.163,2037.6178
6.472,2049.0493,2032.9377
6.7785,2059.8503,2036.4065
3.8475,2037.9818,1969.764
2.0455,1996.8298,1843.0518
3.9685001,2027.372,1973.8983
2.3145,1962.2852,1873.3123
2.283,1987.7197,1870.0042
0.64100003,1867.7926,1652.5214
0.48700002,1713.5992,1635.9836
0.014,1275.3191,1601.9854
0.2795,1402.1737,1617.6738
0.321,1536.1018,1620.9363
0.1805,1492.5846,1610.7523
0.0555,1449.0306,1603.8239
0.1795,1599.4717,1610.689
0.50450003,1793.2233,1637.7452
0.116500005,1636.66,1606.947
1.2405,1737.119,1732.5
1.0535,1837.8422,1705.8132
1.225,1857.3353,1730.2618
0.501,1643.8206,1637.3903
1.973,1842.6018,1834.1492
0.8075,1727.2849,1672.7245
2.4455,1843.1194,1886.3845
2.072,1885.3362,1846.2301
1.3325,1808.446,1745.8256
0.022,1429.188,1602.3217
0.73399997,1625.7092,1663.5416
0.769,1643.8702,1667.8658
1.2765,1732.9756,1737.7086
0.495,1741.4742,1636.7848
1.4605263,1806.7035,1764.3508
3.034,1903.1718,1932.1212
1.311,1864.0905,1742.7081
1.6015,1847.737,1784.4672
2.7585,1959.6719,1913.2164
4.1745,1962.3923,1980.4436
1.6345,1848.4446,1789.1036
1.3565,1896.5442,1749.3058
0.4288889,1805.9382,1630.3661
0.44842106,1659.9076,1632.2139
1.5055,1834.1672,1770.8138
2.7965,1840.9805,1916.0707
3.6275,1983.8196,1961.5253
0.827,1559.3248,1675.2239
0.45549998,1546.5654,1632.8936
0.19849999,1629.4055,1611.9185
0.5925,1603.5938,1647.0691
0.20850001,1556.479,1612.5844
0.0315,1495.7758,1602.7323
0.7823529,1694.8271,1669.5392
2.464375,1818.752,1888.1766
5.7905264,2007.0273,2020.8981
1.158,1660.629,1720.6289
0.6685,1775.9741,1655.7053
1.2305,1824.2643,1731.0558
0.7185,1722.9639,1661.6564
0.621,1763.7675,1650.2472
1.676,1884.7548,1794.8845
1.107,1803.2206,1713.3595
1.1834999,1763.8331,1724.2855
0.2695,1555.4471,1616.9191
0.121,1640.1157,1607.197
0.555,1651.7244,1643.0032
0.7965,1749.4933,1671.3257
1.833,1945.6864,1816.1542
1.4575,1724.0095,1763.9148
5.7545,2050.7327,2020.1514
4.4695,1996.9915,1989.0167
2.1245,1798.9578,1852.4027
2.428,1933.0774,1884.7021
0.8635,1692.8422,1679.9678
1.808,1926.3138,1812.8384
1.599,1798.0822,1784.1147
1.006,1813.6294,1699.1973
1.2489474,1855.6167,1733.7211
1.9795,1938.0809,1834.9596
0.69,1747.9691,1658.2391
1.226,1788.2466,1730.4061
2.3945,1937.6204,1881.4266
1.4039999,1830.0441,1756.1871
1.7725,1865.7108,1808.0812
0.8395,1806.8636,1676.8394
0.59882355,1634.1534,1647.7678
0.39000002,1587.4458,1626.8136
0.949,1589.889,1691.383
0.536,1639.9492,1640.995
0.8105,1542.8131,1673.1074
1.234,1788.923,1731.561
1.444,1609.4967,1761.9679
0.423,1540.6378,1629.8174
1.8105,1640.5831,1813.1713
1.3165,1816.0607,1743.5056
0.8265,1566.5494,1675.1595
1.7175,1787.1991,1800.6046
0.7005,1635.0077,1659.4906
2.5735,1757.1708,1898.0934
2.394,1592.3276,1881.3774
2.346,1710.9252,1876.5566
2.974,1648.72,1928.3439
1.675,1725.3829,1794.7461
2.3694737,1607.1727,1878.9327
1.132353,1620.6742,1716.9652
1.8725,1495.9752,1821.3326
1.3485,1445.033,1748.1459
1.3925,1651.5018,1754.5223
0.79214287,1497.3179,1670.7742
0.43941176,1580.5837,1631.3563
1.3695,1695.8385,1751.1903
2.026,1833.4565,1840.6869
0.2385,1426.6282,1614.6578
1.6055,1884.8667,1785.0309
0.9475,1613.5393,1691.1794
0.685,1490.6201,1657.6464
1.516,1540.3007,1772.3174
2.4835,1892.666,1889.9694
0.85,1830.9767,1678.2036
1.5835,1742.6796,1781.9249
4.5285,1985.846,1990.6448
2.69,1918.4222,1907.8583
2.7779999,2002.8988,1914.6917
1.261,1683.6184,1735.4645
1.182,1714.8563,1724.0702
0.7935,1686.8682,1670.9458
2.246,1942.0215,1866.0371
1.2745,1828.3373,1737.419
2.5345,1915.4335,1894.6361
0,1332.7466,1601.4178
0.38349998,1414.709,1626.2365
0.0235,1418.6384,1602.3855
3.881,1575.7102,1970.9333
1.6825,1630.6183,1795.7847
1.2670001,1569.9961,1736.333
1.7973684,1830.5469,1811.4194
2.5674999,1894.5894,1897.5676
2.0915,1871.6329,1848.5421
0.1955,1458.4738,1611.7213
0.259,1335.014,1616.1399
0.623,1597.2527,1650.4729
0.9485,1695.7238,1691.3152
0.4675,1531.6179,1634.0582
1.088,1858.9604,1710.6693
2.1036842,1917.3568,1849.9751
4.720476,2023.419,1995.7832
2.8105264,1953.9807,1917.1035
4.377333,2002.7023,1986.4208
2.56,1958.4976,1896.9073
1.4895,1850.5045,1768.5184
1.4445,1898.8005,1762.04
0.8175,1658.7179,1674.003
0.6085,1635.9205,1648.8442
0.72150004,1734.2678,1662.0199
0.2375,1547.2286,1614.587
0.1555,1609.1483,1609.2023
0,1259.3755,1601.4178
0,1358.6613,1601.4178
5.489,2012.2351,2014.4098
5.905,2010.5054,2023.2129
5.589,1987.7928,2016.6187
5.321,2032.7137,2010.5828
4.61,1914.7655,1992.8545
5.8,2029.9352,2021.093
3.654,1967.7965,1962.575
4.2915,2004.85,1983.9395
4.197,1979.7668,1981.1268
2.7455,1908.4202,1912.2208
3.5075,2002.5808,1956.5433
6.193684,2037.1277,2028.5858
2.3185,1929.6616,1873.7278
3.366,1947.8584,1950.122
5.1745,2007.1622,2007.134
4.5795,1974.0948,1992.0328
5.205,1999.4031,2007.8602
4.745,1990.0128,1996.4237
6.5305,2022.806,2033.7203
6.928,2066.8503,2037.448
